postcode,commune,longitude,latitude,result_score,result_score_next,result_label,result_type,result_id,result_housenumber,result_name,result_street,result_postcode,result_city,result_context,result_citycode,result_oldcitycode,result_oldcity,result_district,result_status
26150,Barsac,5.289116,44.725379,0.9269027272727272,0.5368241414141414,Barsac,municipality,26027,,Barsac,,26150,Barsac,"26, Drôme, Auvergne-Rhône-Alpes",26027,,,,ok
26150,Chamaloc,5.38645,44.799463,0.9261163636363636,0.515750606060606,Chamaloc,municipality,26069,,Chamaloc,,26150,Chamaloc,"26, Drôme, Auvergne-Rhône-Alpes",26069,,,,ok
26150,Die,5.370309,44.749977,0.942631818181818,0.43112602870813393,Die,municipality,26113,,Die,,26150,Die,"26, Drôme, Auvergne-Rhône-Alpes",26113,,,,ok
26150,Laval d Aix,5.431394,44.710753,0.9257436363636363,0.5585241750841751,Laval-d'Aix,municipality,26159,,Laval-d'Aix,,26150,Laval-d'Aix,"26, Drôme, Auvergne-Rhône-Alpes",26159,,,,ok
26150,Marignac en Diois,5.332796,44.803082,0.9287763636363636,0.6478354545454545,Marignac-en-Diois,municipality,26175,,Marignac-en-Diois,,26150,Marignac-en-Diois,"26, Drôme, Auvergne-Rhône-Alpes",26175,,,,ok
26150,Montmaur en Diois,5.380356,44.67704,0.9244490909090908,0.6485018181818181,Montmaur-en-Diois,municipality,26205,,Montmaur-en-Diois,,26150,Montmaur-en-Diois,"26, Drôme, Auvergne-Rhône-Alpes",26205,,,,ok
26150,Ponet et St Auban,5.318597,44.776945,0.7517666433566433,0.5248868899521532,Ponet-et-Saint-Auban,municipality,26246,,Ponet-et-Saint-Auban,,26150,Ponet-et-Saint-Auban,"26, Drôme, Auvergne-Rhône-Alpes",26246,,,,ok
26150,Pontaix,5.263763,44.753242,0.9277263636363636,0.5672409090909091,Pontaix,municipality,26248,,Pontaix,,26150,Pontaix,"26, Drôme, Auvergne-Rhône-Alpes",26248,,,,ok
26150,Romeyer,5.407015,44.79502,0.9285927272727272,0.49307999999999996,Romeyer,municipality,26282,,Romeyer,,26150,Romeyer,"26, Drôme, Auvergne-Rhône-Alpes",26282,,,,ok
26150,St Andeol,5.26737,44.810713,0.671871111111111,0.45616680134680127,Saint-Andéol,municipality,26291,,Saint-Andéol,,26150,Saint-Andéol,"26, Drôme, Auvergne-Rhône-Alpes",26291,,,,ok
26150,Ste Croix,5.287953,44.770283,0.6727692929292928,0.4739,Sainte-Croix,municipality,26299,,Sainte-Croix,,26150,Sainte-Croix,"26, Drôme, Auvergne-Rhône-Alpes",26299,,,,ok
26150,St Julien en Quint,5.296279,44.84542,0.7587589225589224,0.6956558944281525,Saint-Julien-en-Quint,municipality,26308,,Saint-Julien-en-Quint,,26150,Saint-Julien-en-Quint,"26, Drôme, Auvergne-Rhône-Alpes",26308,,,,ok
26150,Vacheres en Quint,5.256805,44.789082,0.920631818181818,0.6207524242424242,Vachères-en-Quint,municipality,26359,,Vachères-en-Quint,,26150,Vachères-en-Quint,"26, Drôme, Auvergne-Rhône-Alpes",26359,,,,ok
67270,Alteckendorf,7.593658,48.79177,0.9348154545454544,0.6109932996632996,Alteckendorf,municipality,67005,,Alteckendorf,,67270,Alteckendorf,"67, Bas-Rhin, Grand Est",67005,,,,ok
67270,Bossendorf,7.559914,48.780785,0.9311690909090908,0.5849487747035573,Bossendorf,municipality,67058,,Bossendorf,,67270,Bossendorf,"67, Bas-Rhin, Grand Est",67058,,,,ok
67270,Duntzenheim,7.536635,48.71242,0.933600909090909,0.6022772727272727,Duntzenheim,municipality,67107,,Duntzenheim,,67270,Duntzenheim,"67, Bas-Rhin, Grand Est",67107,,,,ok
67270,Durningen,7.569352,48.683195,0.9337363636363636,0.5702964462809917,Durningen,municipality,67109,,Durningen,,67270,Durningen,"67, Bas-Rhin, Grand Est",67109,,,,ok
67270,Geiswiller Zoebersdorf,7.508548,48.788697,0.9312163636363635,0.6430772727272727,Geiswiller-Zœbersdorf,municipality,67153,,Geiswiller-Zœbersdorf,,67270,Geiswiller-Zœbersdorf,"67, Bas-Rhin, Grand Est",67153,,,,ok
67270,Geiswiller Zoebersdorf,7.508548,48.788697,0.9312163636363635,0.6430772727272727,Geiswiller-Zœbersdorf,municipality,67153,,Geiswiller-Zœbersdorf,,67270,Geiswiller-Zœbersdorf,"67, Bas-Rhin, Grand Est",67153,,,,ok
67270,Gougenheim,7.567194,48.701181,0.9327454545454544,0.5772536363636362,Gougenheim,municipality,67163,,Gougenheim,,67270,Gougenheim,"67, Bas-Rhin, Grand Est",67163,,,,ok
67270,Hochfelden,7.572109,48.746525,0.9418481818181818,0.5964878656126482,Hochfelden,municipality,67202,,Hochfelden,,67270,Hochfelden,"67, Bas-Rhin, Grand Est",67202,,,,ok
67270,Hochfelden,7.572109,48.746525,0.9418481818181818,0.5964878656126482,Hochfelden,municipality,67202,,Hochfelden,,67270,Hochfelden,"67, Bas-Rhin, Grand Est",67202,,,,ok
67270,Hohfrankenheim,7.575577,48.729697,0.9297263636363636,0.5698599999999999,Hohfrankenheim,municipality,67209,,Hohfrankenheim,,67270,Hohfrankenheim,"67, Bas-Rhin, Grand Est",67209,,,,ok
67270,Huttendorf,7.642197,48.800701,0.9323181818181817,0.5175557142857142,Huttendorf,municipality,67215,,Huttendorf,,67270,Huttendorf,"67, Bas-Rhin, Grand Est",67215,,,,ok
67270,Ingenheim,7.520017,48.734747,0.9308772727272727,0.6024269264069264,Ingenheim,municipality,67220,,Ingenheim,,67270,Ingenheim,"67, Bas-Rhin, Grand Est",67220,,,,ok
67270,Kienheim,7.579811,48.690925,0.9327372727272727,0.5512796103896103,Kienheim,municipality,67236,,Kienheim,,67270,Kienheim,"67, Bas-Rhin, Grand Est",67236,,,,ok
67270,Lixhausen,7.550607,48.793964,0.9310381818181819,0.5784569565217391,Lixhausen,municipality,67270,,Lixhausen,,67270,Lixhausen,"67, Bas-Rhin, Grand Est",67270,,,,ok
67270,Melsheim,7.523107,48.755309,0.932940909090909,0.5537130830039525,Melsheim,municipality,67287,,Melsheim,,67270,Melsheim,"67, Bas-Rhin, Grand Est",67287,,,,ok
67270,Minversheim,7.620742,48.78568,0.9337899999999999,0.6138327272727273,Minversheim,municipality,67293,,Minversheim,,67270,Minversheim,"67, Bas-Rhin, Grand Est",67293,,,,ok
67270,Mutzenhouse,7.587973,48.740568,0.9319963636363635,0.5566064335664335,Mutzenhouse,municipality,67312,,Mutzenhouse,,67270,Mutzenhouse,"67, Bas-Rhin, Grand Est",67312,,,,ok
67270,Rohr,7.547256,48.696021,0.9308145454545453,0.5061570588235293,Rohr,municipality,67406,,Rohr,,67270,Rohr,"67, Bas-Rhin, Grand Est",67406,,,,ok
67270,Saessolsheim,7.514132,48.708575,0.9331890909090909,0.608147845117845,Saessolsheim,municipality,67423,,Saessolsheim,,67270,Saessolsheim,"67, Bas-Rhin, Grand Est",67423,,,,ok
67270,Scherlenheim,7.535062,48.764002,0.925820909090909,0.6298818181818181,Scherlenheim,municipality,67444,,Scherlenheim,,67270,Scherlenheim,"67, Bas-Rhin, Grand Est",67444,,,,ok
67270,Schwindratzheim,7.600219,48.760415,0.9380709090909091,0.6126218181818182,Schwindratzheim,municipality,67460,,Schwindratzheim,,67270,Schwindratzheim,"67, Bas-Rhin, Grand Est",67460,,,,ok
67270,Wickersheim Wilshausen,7.534802,48.779926,0.9312272727272728,0.6489109090909091,Wickersheim-Wilshausen,municipality,67530,,Wickersheim-Wilshausen,,67270,Wickersheim-Wilshausen,"67, Bas-Rhin, Grand Est",67530,,,,ok
67270,Wickersheim Wilshausen,7.534802,48.779926,0.9312272727272728,0.6489109090909091,Wickersheim-Wilshausen,municipality,67530,,Wickersheim-Wilshausen,,67270,Wickersheim-Wilshausen,"67, Bas-Rhin, Grand Est",67530,,,,ok
67270,Wilwisheim,7.507874,48.748561,0.9341881818181816,0.6014236363636363,Wilwisheim,municipality,67534,,Wilwisheim,,67270,Wilwisheim,"67, Bas-Rhin, Grand Est",67534,,,,ok
67270,Wingersheim les Quatre Bans,7.627615,48.719298,0.8324108556149732,0.6973391919191918,Wingersheim les Quatre Bans,municipality,67539,,Wingersheim les Quatre Bans,,67170,Wingersheim les Quatre Bans,"67, Bas-Rhin, Grand Est",67539,,,,ok
95160,Montmorency,2.321985,48.989389,0.94952,0.5970214478114477,Montmorency,municipality,95428,,Montmorency,,95160,Montmorency,"95, Val-d'Oise, Île-de-France",95428,,,,ok
61120,Aubry le Panthou,0.225844,48.852581,0.9261872727272727,0.6566109090909089,Aubry-le-Panthou,municipality,61010,,Aubry-le-Panthou,,61120,Aubry-le-Panthou,"61, Orne, Normandie",61010,,,,ok
61120,Camembert,0.165854,48.89763,0.9274945454545453,0.5165978787878788,Camembert,municipality,61071,,Camembert,,61120,Camembert,"61, Orne, Normandie",61071,,,,ok
61120,Canapville,0.251896,48.949131,0.9284663636363635,0.5437054545454546,Canapville,municipality,61072,,Canapville,,61120,Canapville,"61, Orne, Normandie",61072,,,,ok
61120,Les Champeaux,0.131048,48.89826,0.9251645454545454,0.516935041322314,Les Champeaux,municipality,61086,,Les Champeaux,,61120,Les Champeaux,"61, Orne, Normandie",61086,,,,ok
61120,Champosoult,0.178944,48.867203,0.92512,0.602840909090909,Champosoult,municipality,61089,,Champosoult,,61120,Champosoult,"61, Orne, Normandie",61089,,,,ok
61120,Crouttes,0.132102,48.918738,0.9301136363636363,0.49848193675889324,Crouttes,municipality,61139,,Crouttes,,61120,Crouttes,"61, Orne, Normandie",61139,,,,ok
61120,Fresnay le Samson,0.207318,48.877606,0.9251645454545454,0.5810810101010101,Fresnay-le-Samson,municipality,61180,,Fresnay-le-Samson,,61120,Fresnay-le-Samson,"61, Orne, Normandie",61180,,,,ok
61120,Guerquesalles,0.210052,48.897861,0.9264272727272725,0.7023054545454545,Guerquesalles,municipality,61198,,Guerquesalles,,61120,Guerquesalles,"61, Orne, Normandie",61198,,,,ok
61120,Neuville sur Touques,0.279366,48.869335,0.9289136363636363,0.5603594080338267,Neuville-sur-Touques,municipality,61307,,Neuville-sur-Touques,,61120,Neuville-sur-Touques,"61, Orne, Normandie",61307,,,,ok
61120,Pontchardon,0.271483,48.929169,0.9276763636363635,0.5622837062937062,Pontchardon,municipality,61333,,Pontchardon,,61120,Pontchardon,"61, Orne, Normandie",61333,,,,ok
61120,Le Renouard,0.102607,48.909957,0.9283145454545455,0.6284351515151514,Le Renouard,municipality,61346,,Le Renouard,,61120,Le Renouard,"61, Orne, Normandie",61346,,,,ok
61120,Roiville,0.235326,48.880051,0.9264609090909091,0.5658546280991735,Roiville,municipality,61351,,Roiville,,61120,Roiville,"61, Orne, Normandie",61351,,,,ok
61120,Sap en Auge,0.299756,48.88904,0.9353154545454545,0.5468500699300698,Sap-en-Auge,municipality,61460,,Sap-en-Auge,,61120,Sap-en-Auge,"61, Orne, Normandie",61460,,,,ok
61120,Ticheville,0.25416,48.906978,0.9279945454545454,0.5339772727272728,Ticheville,municipality,61485,,Ticheville,,61120,Ticheville,"61, Orne, Normandie",61485,,,,ok
61120,Vimoutiers,0.20244,48.92603,0.9405972727272726,0.5501741414141414,Vimoutiers,municipality,61508,,Vimoutiers,,61120,Vimoutiers,"61, Orne, Normandie",61508,,,,ok
31700,Beauzelle,1.374232,43.665983,0.94475,0.5356359440559441,Beauzelle,municipality,31056,,Beauzelle,,31700,Beauzelle,"31, Haute-Garonne, Occitanie",31056,,,,ok
31700,Blagnac,1.3828,43.637457,0.9503872727272726,0.5317646640316205,Blagnac,municipality,31069,,Blagnac,,31700,Blagnac,"31, Haute-Garonne, Occitanie",31069,,,,ok
31700,Cornebarrieu,1.315701,43.649903,0.9450418181818182,0.5831669023569023,Cornebarrieu,municipality,31150,,Cornebarrieu,,31700,Cornebarrieu,"31, Haute-Garonne, Occitanie",31150,,,,ok
31700,Daux,1.27268,43.687897,0.9396809090909091,0.48828636363636363,Daux,municipality,31160,,Daux,,31700,Daux,"31, Haute-Garonne, Occitanie",31160,,,,ok
31700,Mondonville,1.286335,43.664189,0.9433936363636363,0.6284299999999999,Mondonville,municipality,31351,,Mondonville,,31700,Mondonville,"31, Haute-Garonne, Occitanie",31351,,,,ok
29650,Botsorhel,-3.636687,48.515279,0.931680909090909,0.6621045454545453,Botsorhel,municipality,29014,,Botsorhel,,29650,Botsorhel,"29, Finistère, Bretagne",29014,,,,ok
29650,Guerlesquin,-3.584357,48.528544,0.9366036363636363,0.6975152066115702,Guerlesquin,municipality,29067,,Guerlesquin,,29650,Guerlesquin,"29, Finistère, Bretagne",29067,,,,ok
29650,Plouegat Moysan,-3.61735,48.565767,0.9340090909090908,0.606421212121212,Plouégat-Moysan,municipality,29183,,Plouégat-Moysan,,29650,Plouégat-Moysan,"29, Finistère, Bretagne",29183,,,,ok
29650,Plouigneau,-3.722562,48.571027,0.7289626203208555,,Plouigneau,municipality,29199,,Plouigneau,,29610,Plouigneau,"29, Finistère, Bretagne",29199,,,,ok
31600,Eaunes,1.360155,43.433154,0.9440136363636363,0.5260941125541125,Eaunes,municipality,31165,,Eaunes,,31600,Eaunes,"31, Haute-Garonne, Occitanie",31165,,,,ok
31600,Labastidette,1.246573,43.457249,0.9404072727272726,0.7064040316205532,Labastidette,municipality,31253,,Labastidette,,31600,Labastidette,"31, Haute-Garonne, Occitanie",31253,,,,ok
31600,Lamasquere,1.254925,43.485058,0.937660909090909,0.6323544664031621,Lamasquère,municipality,31269,,Lamasquère,,31600,Lamasquère,"31, Haute-Garonne, Occitanie",31269,,,,ok
31600,Lherm,1.228153,43.430484,0.9415890909090907,0.6079954545454546,Lherm,municipality,31299,,Lherm,,31600,Lherm,"31, Haute-Garonne, Occitanie",31299,,,,ok
31600,Muret,1.298368,43.446371,0.9501390909090909,0.47430132231404953,Muret,municipality,31395,,Muret,,31600,Muret,"31, Haute-Garonne, Occitanie",31395,,,,ok
31600,St Clar de Riviere,1.208751,43.467566,0.7692307407407406,0.5397854545454546,Saint-Clar-de-Rivière,municipality,31475,,Saint-Clar-de-Rivière,,31600,Saint-Clar-de-Rivière,"31, Haute-Garonne, Occitanie",31475,,,,ok
31600,Saubens,1.356163,43.479535,0.9393599999999999,0.5807181818181817,Saubens,municipality,31533,,Saubens,,31600,Saubens,"31, Haute-Garonne, Occitanie",31533,,,,ok
31600,Seysses,1.2923,43.496959,0.9458672727272727,0.535029209486166,Seysses,municipality,31547,,Seysses,,31600,Seysses,"31, Haute-Garonne, Occitanie",31547,,,,ok
75012,Paris 12,2.398846,48.846188,0.6179696536796536,0.5803741558441557,Voie As/12 75012 Paris,street,75112_X102,,Voie As/12,Voie As/12,75012,Paris,"75, Paris, Île-de-France",75112,,,Paris 12e Arrondissement,ok
31100,Toulouse,1.433805,43.604082,0.833910779220779,0.5900121739130434,Toulouse,municipality,31555,,Toulouse,,31000,Toulouse,"31, Haute-Garonne, Occitanie",31555,,,,ok
31190,Auragne,1.50963,43.392031,0.9319063636363635,0.6676775935828877,Auragne,municipality,31024,,Auragne,,31190,Auragne,"31, Haute-Garonne, Occitanie",31024,,,,ok
31190,Auribail,1.364309,43.348715,0.9281572727272726,0.6473777511961721,Auribail,municipality,31027,,Auribail,,31190,Auribail,"31, Haute-Garonne, Occitanie",31027,,,,ok
31190,Auterive,1.47788,43.352779,0.9460209090909091,0.544659696969697,Auterive,municipality,31033,,Auterive,,31190,Auterive,"31, Haute-Garonne, Occitanie",31033,,,,ok
31190,Caujac,1.46737,43.298553,0.9348581818181817,0.4802967965367964,Caujac,municipality,31128,,Caujac,,31190,Caujac,"31, Haute-Garonne, Occitanie",31128,,,,ok
31190,Esperce,1.396477,43.298045,0.9295445454545455,0.5267877685950413,Esperce,municipality,31173,,Esperce,,31190,Esperce,"31, Haute-Garonne, Occitanie",31173,,,,ok
31190,Grazac,1.44836,43.308456,0.9342781818181818,0.6234098395721925,Grazac,municipality,31231,,Grazac,,31190,Grazac,"31, Haute-Garonne, Occitanie",31231,,,,ok
31190,Grepiac,1.452051,43.402006,0.9355454545454543,0.5098527272727272,Grépiac,municipality,31233,,Grépiac,,31190,Grépiac,"31, Haute-Garonne, Occitanie",31233,,,,ok
31190,Labruyere Dorsa,1.46978,43.406673,0.9299781818181818,0.6155966666666666,Labruyère-Dorsa,municipality,31256,,Labruyère-Dorsa,,31190,Labruyère-Dorsa,"31, Haute-Garonne, Occitanie",31256,,,,ok
31190,Lagrace Dieu,1.423916,43.342901,0.9328927272727271,0.6988894861660078,Lagrâce-Dieu,municipality,31264,,Lagrâce-Dieu,,31190,Lagrâce-Dieu,"31, Haute-Garonne, Occitanie",31264,,,,ok
31190,Mauressac,1.43623,43.317582,0.9323,0.6962155502392343,Mauressac,municipality,31330,,Mauressac,,31190,Mauressac,"31, Haute-Garonne, Occitanie",31330,,,,ok
31190,Mauvaisin,1.542532,43.366092,0.9287363636363635,0.6591590909090908,Mauvaisin,municipality,31332,,Mauvaisin,,31190,Mauvaisin,"31, Haute-Garonne, Occitanie",31332,,,,ok
31190,Miremont,1.41933,43.383003,0.9400890909090908,0.6603232057416267,Miremont,municipality,31345,,Miremont,,31190,Miremont,"31, Haute-Garonne, Occitanie",31345,,,,ok
31190,Puydaniel,1.418953,43.334576,0.9329172727272725,0.6633399999999999,Puydaniel,municipality,31442,,Puydaniel,,31190,Puydaniel,"31, Haute-Garonne, Occitanie",31442,,,,ok
28120,Bailleau le Pin,1.326491,48.362838,0.937660909090909,0.775522561983471,Bailleau-le-Pin,municipality,28021,,Bailleau-le-Pin,,28120,Bailleau-le-Pin,"28, Eure-et-Loir, Centre-Val de Loire",28021,,,,ok
28120,Blandainville,1.286509,48.308101,0.9297581818181818,0.6581824475524475,Blandainville,municipality,28041,,Blandainville,,28120,Blandainville,"28, Eure-et-Loir, Centre-Val de Loire",28041,,,,ok
28120,Cernay,1.236858,48.383707,0.9245,0.45562497835497834,Cernay,municipality,28067,,Cernay,,28120,Cernay,"28, Eure-et-Loir, Centre-Val de Loire",28067,,,,ok
28120,Charonville,1.305541,48.282493,0.9300236363636363,0.5898251048951049,Charonville,municipality,28081,,Charonville,,28120,Charonville,"28, Eure-et-Loir, Centre-Val de Loire",28081,,,,ok
28120,Les Chatelliers Notre Dame,1.204355,48.353809,0.9268427272727273,0.7296127272727272,Les Châtelliers-Notre-Dame,municipality,28091,,Les Châtelliers-Notre-Dame,,28120,Les Châtelliers-Notre-Dame,"28, Eure-et-Loir, Centre-Val de Loire",28091,,,,ok
28120,Chauffours,1.34137,48.402454,0.92979,0.6732006493506493,Chauffours,municipality,28095,,Chauffours,,28120,Chauffours,"28, Eure-et-Loir, Centre-Val de Loire",28095,,,,ok
28120,Epeautrolles,1.327235,48.309073,0.9276763636363635,0.6487627272727272,Épeautrolles,municipality,28139,,Épeautrolles,,28120,Épeautrolles,"28, Eure-et-Loir, Centre-Val de Loire",28139,,,,ok
28120,Ermenonville la Grande,1.383793,48.338853,0.9303590909090909,0.6480427272727273,Ermenonville-la-Grande,municipality,28141,,Ermenonville-la-Grande,,28120,Ermenonville-la-Grande,"28, Eure-et-Loir, Centre-Val de Loire",28141,,,,ok
28120,Ermenonville la Petite,1.35184,48.296436,0.9278990909090908,0.6601742657342657,Ermenonville-la-Petite,municipality,28142,,Ermenonville-la-Petite,,28120,Ermenonville-la-Petite,"28, Eure-et-Loir, Centre-Val de Loire",28142,,,,ok
28120,Illiers Combray,1.224246,48.300896,0.9408209090909089,0.7164261279461279,Illiers-Combray,municipality,28196,,Illiers-Combray,,28120,Illiers-Combray,"28, Eure-et-Loir, Centre-Val de Loire",28196,,,,ok
28120,Magny,1.268721,48.350914,0.9334954545454545,0.5383005050505051,Magny,municipality,28225,,Magny,,28120,Magny,"28, Eure-et-Loir, Centre-Val de Loire",28225,,,,ok
28120,Marcheville,1.246486,48.362777,0.9322909090909091,0.6916724793388429,Marchéville,municipality,28234,,Marchéville,,28120,Marchéville,"28, Eure-et-Loir, Centre-Val de Loire",28234,,,,ok
28120,Mereglise,1.18297,48.289343,0.9252945454545455,0.53414,Méréglise,municipality,28242,,Méréglise,,28120,Méréglise,"28, Eure-et-Loir, Centre-Val de Loire",28242,,,,ok
28120,Meslay le Grenet,1.386096,48.369412,0.9310381818181819,0.673311065830721,Meslay-le-Grenet,municipality,28245,,Meslay-le-Grenet,,28120,Meslay-le-Grenet,"28, Eure-et-Loir, Centre-Val de Loire",28245,,,,ok
28120,Montigny le Chartif,1.117717,48.294334,0.9331436363636364,0.7310159530791788,Montigny-le-Chartif,municipality,28261,,Montigny-le-Chartif,,28120,Montigny-le-Chartif,"28, Eure-et-Loir, Centre-Val de Loire",28261,,,,ok
28120,Nogent sur Eure,1.365726,48.390858,0.9324354545454545,0.6534547021943573,Nogent-sur-Eure,municipality,28281,,Nogent-sur-Eure,,28120,Nogent-sur-Eure,"28, Eure-et-Loir, Centre-Val de Loire",28281,,,,ok
28120,Nonvilliers Grandhoux,1.158323,48.335844,0.9317127272727271,0.7241098930481282,Nonvilliers-Grandhoux,municipality,28282,,Nonvilliers-Grandhoux,,28120,Nonvilliers-Grandhoux,"28, Eure-et-Loir, Centre-Val de Loire",28282,,,,ok
28120,Olle,1.30096,48.388926,0.9333818181818182,0.40932900826446283,Ollé,municipality,28286,,Ollé,,28120,Ollé,"28, Eure-et-Loir, Centre-Val de Loire",28286,,,,ok
28120,St Avit les Guespieres,1.263394,48.272433,0.7841742521994134,0.6560751748251747,Saint-Avit-les-Guespières,municipality,28326,,Saint-Avit-les-Guespières,,28120,Saint-Avit-les-Guespières,"28, Eure-et-Loir, Centre-Val de Loire",28326,,,,ok
28120,St Eman,1.214285,48.322361,0.6409845454545454,0.41366878787878786,Saint-Éman,municipality,28336,,Saint-Éman,,28120,Saint-Éman,"28, Eure-et-Loir, Centre-Val de Loire",28336,,,,ok
28120,Sandarville,1.351827,48.348822,0.9315199999999999,0.5850205594405594,Sandarville,municipality,28365,,Sandarville,,28120,Sandarville,"28, Eure-et-Loir, Centre-Val de Loire",28365,,,,ok
28120,Vieuvicq,1.212966,48.259149,0.9318054545454544,0.6278763636363637,Vieuvicq,municipality,28409,,Vieuvicq,,28120,Vieuvicq,"28, Eure-et-Loir, Centre-Val de Loire",28409,,,,ok
48160,Le Collet de Deze,3.931835,44.259388,0.93377,0.7266433542319749,Le Collet-de-Dèze,municipality,48051,,Le Collet-de-Dèze,,48160,Le Collet-de-Dèze,"48, Lozère, Occitanie",48051,,,,ok
48160,Ventalon en Cevennes,3.880533,44.310656,0.9294254545454544,0.5175556916996047,Ventalon en Cévennes,municipality,48152,,Ventalon en Cévennes,,48160,Ventalon en Cévennes,"48, Lozère, Occitanie",48152,,,,ok
48160,St Hilaire de Lavit,3.861101,44.257477,0.7627823376623376,0.6425566233766233,Saint-Hilaire-de-Lavit,municipality,48158,,Saint-Hilaire-de-Lavit,,48160,Saint-Hilaire-de-Lavit,"48, Lozère, Occitanie",48158,,,,ok
48160,St Julien des Points,3.96341,44.256652,0.7691938244514106,0.6811506611570248,Saint-Julien-des-Points,municipality,48163,,Saint-Julien-des-Points,,48160,Saint-Julien-des-Points,"48, Lozère, Occitanie",48163,,,,ok
48160,St Martin de Boubaux,3.927,44.193,0.7713720062695925,0.6557806336088154,Saint-Martin-de-Boubaux,municipality,48170,,Saint-Martin-de-Boubaux,,48160,Saint-Martin-de-Boubaux,"48, Lozère, Occitanie",48170,,,,ok
48160,St Michel de Deze,3.88858,44.243767,0.7540302797202797,0.6195054545454545,Saint-Michel-de-Dèze,municipality,48173,,Saint-Michel-de-Dèze,,48160,Saint-Michel-de-Dèze,"48, Lozère, Occitanie",48173,,,,ok
69620,Bagnols,4.610485,45.910519,0.9342190909090908,0.46880727272727263,Bagnols,municipality,69017,,Bagnols,,69620,Bagnols,"69, Rhône, Auvergne-Rhône-Alpes",69017,,,,ok
69620,Val d Oingt,4.568879,45.941821,0.9419736363636363,0.5880159932659932,Val d'Oingt,municipality,69024,,Val d'Oingt,,69620,Val d'Oingt,"69, Rhône, Auvergne-Rhône-Alpes",69024,,,,ok
69620,Val d Oingt,4.568879,45.941821,0.9419736363636363,0.5880159932659932,Val d'Oingt,municipality,69024,,Val d'Oingt,,69620,Val d'Oingt,"69, Rhône, Auvergne-Rhône-Alpes",69024,,,,ok
69620,Val d Oingt,4.568879,45.941821,0.9419736363636363,0.5880159932659932,Val d'Oingt,municipality,69024,,Val d'Oingt,,69620,Val d'Oingt,"69, Rhône, Auvergne-Rhône-Alpes",69024,,,,ok
69620,Le Breuil,4.591916,45.891355,0.9326781818181817,0.5570412121212122,Le Breuil,municipality,69026,,Le Breuil,,69620,Le Breuil,"69, Rhône, Auvergne-Rhône-Alpes",69026,,,,ok
69620,Chamelet,4.500933,45.985135,0.9338945454545454,0.5499321739130434,Chamelet,municipality,69039,,Chamelet,,69620,Chamelet,"69, Rhône, Auvergne-Rhône-Alpes",69039,,,,ok
69620,Frontenas,4.632349,45.924109,0.9348945454545453,0.6741627272727272,Frontenas,municipality,69090,,Frontenas,,69620,Frontenas,"69, Rhône, Auvergne-Rhône-Alpes",69090,,,,ok
69620,Legny,4.580202,45.904827,0.9338354545454546,0.567648449197861,Légny,municipality,69111,,Légny,,69620,Légny,"69, Rhône, Auvergne-Rhône-Alpes",69111,,,,ok
69620,Letra,4.524545,45.963287,0.9350472727272726,0.5972890909090909,Létra,municipality,69113,,Létra,,69620,Létra,"69, Rhône, Auvergne-Rhône-Alpes",69113,,,,ok
69620,Letra,4.524545,45.963287,0.9350472727272726,0.5972890909090909,Létra,municipality,69113,,Létra,,69620,Létra,"69, Rhône, Auvergne-Rhône-Alpes",69113,,,,ok
69620,Moire,4.60386,45.926598,0.9289327272727271,0.4621940692640692,Moiré,municipality,69134,,Moiré,,69620,Moiré,"69, Rhône, Auvergne-Rhône-Alpes",69134,,,,ok
69620,Ste Paule,4.563456,45.97427,0.6778620202020202,0.4971745454545455,Sainte-Paule,municipality,69230,,Sainte-Paule,,69620,Sainte-Paule,"69, Rhône, Auvergne-Rhône-Alpes",69230,,,,ok
69620,St Verand,4.529032,45.921468,0.6836920202020201,0.47573680134680135,Saint-Vérand,municipality,69239,,Saint-Vérand,,69620,Saint-Vérand,"69, Rhône, Auvergne-Rhône-Alpes",69239,,,,ok
69620,Ternand,4.526655,45.945877,0.9340472727272727,0.46946363636363636,Ternand,municipality,69245,,Ternand,,69620,Ternand,"69, Rhône, Auvergne-Rhône-Alpes",69245,,,,ok
69620,Theize,4.626118,45.941694,0.9367299999999998,0.4853354545454545,Theizé,municipality,69246,,Theizé,,69620,Theizé,"69, Rhône, Auvergne-Rhône-Alpes",69246,,,,ok
30560,St Hilaire de Brethmas,4.122238,44.093183,0.7958242521994134,0.5696239920948616,Saint-Hilaire-de-Brethmas,municipality,30259,,Saint-Hilaire-de-Brethmas,,30560,Saint-Hilaire-de-Brethmas,"30, Gard, Occitanie",30259,,,,ok
35600,Bains sur Oust,-2.072282,47.712304,0.9411972727272727,0.7387681818181818,Bains-sur-Oust,municipality,35013,,Bains-sur-Oust,,35600,Bains-sur-Oust,"35, Ille-et-Vilaine, Bretagne",35013,,,,ok
35600,Redon,-2.074178,47.656781,0.9456399999999998,0.489852251082251,Redon,municipality,35236,,Redon,,35600,Redon,"35, Ille-et-Vilaine, Bretagne",35236,,,,ok
35600,Ste Marie,-2.019909,47.696113,0.6866947474747475,0.5571012648221343,Sainte-Marie,municipality,35294,,Sainte-Marie,,35600,Sainte-Marie,"35, Ille-et-Vilaine, Bretagne",35294,,,,ok
61320,Carrouges,-0.159689,48.567549,0.9334099999999999,0.5243224242424241,Carrouges,municipality,61074,,Carrouges,,61320,Carrouges,"61, Orne, Normandie",61074,,,,ok
